Label,GLRLM0,GLRLM1,GLRLM2,GLRLM3,GLRLM4,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135
Healthy,1.768,373.605,1735.461,10242.793,20.534,13.66859717,13.86357341,13.20978121,13.30817175,0.187255267,0.105061495,0.138923541,0.207375153,0.079461881,0.075251067,0.086177596,0.081751662,331.7947233,364.7472299,331.5250965,320.8054017,0.000908934,0.000894906,0.000930674,0.000946221,0.030148537,0.029914974,0.030506953,0.03076071
Healthy,1.726,425.234,1793.936,9558.782,19.912,17.71492921,17.79293629,15.04504505,16.07063712,-0.0143162,-0.119217131,0.199222398,0.10376258,0.052379497,0.060566454,0.073394456,0.065802671,500.0315315,513.1585873,371.2187902,428.8088643,0.000722385,0.000722974,0.000727769,0.000743597,0.026877228,0.026888184,0.026977186,0.027268967
Healthy,1.956,181.165,1293.794,16500.334,27.459,20.35263835,21.71952909,20.05019305,22.42036011,0.126228964,0.048846908,0.186580792,0.010023143,0.061212767,0.049405699,0.057437757,0.05051368,753.0592021,822.0699446,677.2432432,856.0796399,0.0005524,0.000550084,0.000566893,0.000586772,0.023503195,0.02345387,0.023809524,0.024223383
Healthy,1.799,441.588,1617.3,11539.9,22.088,12.53796654,12.74930748,13.31981982,13.23891967,0.207314251,0.116724381,0.013029103,0.041482568,0.070691542,0.06485543,0.070686332,0.069635658,239.5534106,253.5609418,276.484556,273.3054017,0.000884917,0.00093663,0.000916388,0.000906655,0.029747553,0.030604404,0.030271901,0.030110721
Healthy,1.868,343.77,1590.355,12280.202,22.355,33.51866152,34.70290859,27.53989704,26.24376731,0.394429472,0.34840998,0.576653005,0.586020751,0.035826854,0.031338469,0.040362888,0.041906182,1831.722008,1969.229224,1308.708494,1249.451524,0.000394631,0.000407647,0.000400221,0.000423474,0.019865314,0.020190277,0.020005523,0.020578474
Healthy,2.054,114.462,1059.142,22152.911,33.486,22.84555985,23.15720222,24.06563707,23.65443213,0.10837295,0.072874381,0.047781924,0.061437761,0.041431279,0.0476422,0.041931988,0.044972884,834.027027,880.2998615,923.1801802,885.9771468,0.000493806,0.000526105,0.000501467,0.000540732,0.022221746,0.022936974,0.022393453,0.023253647
Healthy,1.741,381.353,1780.324,9614.594,19.958,25.71750322,24.51177285,23.39124839,26.3601108,0.219932253,0.243811358,0.278329862,0.146131772,0.03862923,0.047289385,0.049351656,0.040471511,1067.5,983.8926593,903.9214929,1110.981994,0.000453639,0.000523467,0.000484489,0.000478626,0.021298802,0.022879402,0.022011109,0.021877519
Healthy,1.714,496.421,1880.799,9018.275,19.016,14.87773488,13.79847645,14.21428571,17.33102493,0.364448213,0.46741868,0.442428049,0.183835464,0.083548153,0.074502825,0.077239516,0.069145803,386.8622909,320.9536011,342.8963964,501.9722992,0.000673108,0.000747913,0.000659857,0.000643124,0.025944331,0.027347995,0.025687688,0.02535988
Healthy,1.814,195.075,1325.118,14438.377,26.873,21.76576577,21.45567867,18.08172458,19.47645429,0.071806769,0.103393709,0.315630964,0.213092724,0.048689593,0.038116722,0.054773013,0.061935312,765.0913771,734.6509695,552.3108108,645.1163435,0.000528383,0.000555359,0.000570413,0.000567109,0.022986578,0.023566066,0.023883325,0.023814057
Healthy,1.863,295.634,1435.615,14013.898,24.942,30.37387387,30.20498615,30.0952381,31.39889197,0.121016555,0.127804404,0.121706563,0.03592382,0.029532845,0.032054146,0.028805386,0.029006752,1393.563063,1379.18144,1383.339768,1534.745152,0.000423203,0.000450091,0.000422789,0.000457524,0.020571901,0.021215338,0.020561834,0.021389813
Healthy,1.617,476.353,1965.976,7900.798,18.259,11.84041184,11.283241,11.35328185,13.10180055,0.184160452,0.251931723,0.214124707,0.027684624,0.091143721,0.090105441,0.105836446,0.081707046,246.7425997,224.4716066,236.8809524,291.3109418,0.001018876,0.001063959,0.001038545,0.001025113,0.031919837,0.03261839,0.032226471,0.032017386
Healthy,1.793,266.294,1532.18,11883.498,23.206,26.35971686,27.54362881,24.94851995,23.71191136,0.065764897,-0.001286491,0.148495086,0.229716321,0.039105226,0.034139291,0.037084087,0.044977383,1071.046976,1157.726454,959.2702703,886.6634349,0.000457366,0.000491814,0.000479313,0.00050908,0.021386112,0.02217689,0.021893212,0.02256279
Healthy,1.931,292.539,1426.335,14516.284,24.857,30.31788932,24.53393352,23.70785071,32.033241,0.226955213,0.456511757,0.491934047,0.164557233,0.030887472,0.042737306,0.04839771,0.030943823,1446.97426,1035.388504,988.8275418,1590.810249,0.000418441,0.000463999,0.0004613,0.000456085,0.020455832,0.021540625,0.021477888,0.021356155
Healthy,1.631,190.251,1400.737,11940.915,25.542,20.64736165,22.81371191,20.61454311,17.83864266,0.22481608,0.036778784,0.094919864,0.350268044,0.055197814,0.054581466,0.059094504,0.064284286,779.4504505,910.748615,841.2348777,579.6198061,0.000563788,0.000575262,0.000594845,0.000618904,0.023744215,0.023984625,0.024389438,0.024877791
Healthy,2.009,150.813,1189.855,18674.682,29.733,23.14864865,22.10041551,20.98648649,23.05609418,0.320954842,0.369802015,0.454679152,0.344757995,0.046406387,0.045795789,0.050427102,0.043743323,908.6930502,816.3566482,729.1370656,863.8275623,0.000459229,0.000503085,0.000462956,0.000483182,0.021429634,0.02242955,0.021516414,0.021981399
Healthy,1.956,170.113,1252.207,17031.584,28.355,22.0984556,24.03601108,24.68211068,26.80470914,0.390082707,0.206570235,0.12988744,0.069010738,0.047337638,0.043146083,0.040872797,0.04319443,776.489704,935.0055402,1008.350064,1131.15928,0.000473722,0.000526584,0.000468132,0.00049709,0.021765167,0.022947426,0.021636363,0.022295513
Healthy,1.897,269.212,1388.476,14508.675,25.56,25.39060489,23.77700831,24.2020592,25.76592798,0.028789405,0.167794696,0.135296063,0.011363648,0.040712272,0.035482996,0.041701299,0.034688999,1017.098456,893.6426593,949.002574,1054.277008,0.000501881,0.000533538,0.000490286,0.00052059,0.022402697,0.023098449,0.022142407,0.022816431
Healthy,1.68,406.119,1812.866,8994.686,19.665,25.90733591,25.85941828,15.79472329,21.24445983,0.413666434,0.437064421,0.798183523,0.561360786,0.051514824,0.051452613,0.071929296,0.069533012,1200.553411,1193.259695,436.3082368,934.5588643,0.000446599,0.000482463,0.000518237,0.000524186,0.021132898,0.02196503,0.02276483,0.022895118
Healthy,1.758,404.295,1757.173,9930.406,20.232,23.32947233,21.20914127,24.55598456,24.5401662,0.22242284,0.291448314,0.1047829,0.115387606,0.04376104,0.056984063,0.043568327,0.039920816,901.1402831,762.3878116,970.8519949,969.1301939,0.000506022,0.000568308,0.000501674,0.000514355,0.022494927,0.023839217,0.022398075,0.022679395
Healthy,1.632,620.977,2118.678,7288.455,16.857,14.07528958,14.88504155,14.31338481,14.08310249,0.326652966,0.249637909,0.287938379,0.302448582,0.071288914,0.063765507,0.070596383,0.073742856,345.3108108,370.6149584,354.2425997,336.3891967,0.000710998,0.000759663,0.000749716,0.000760862,0.026664542,0.027561979,0.027380933,0.027583721
Healthy,1.968,179.64,1244.866,17447.679,28.545,19.45559846,19.51108033,20.31145431,20.42728532,0.188577983,0.216007333,0.092016687,0.100323774,0.050358863,0.051706309,0.052972986,0.052101313,668.3217503,631.8185596,719.7374517,724.5948753,0.000553021,0.000552242,0.000557369,0.000584614,0.023516405,0.023499833,0.02360867,0.024178795
Healthy,1.92,203.379,1304.266,15922.263,27.199,32.58043758,28.53047091,32.31660232,34.77493075,0.029644765,0.241235251,0.04615101,-0.134400237,0.032431541,0.03754864,0.032650723,0.031304853,1771.389961,1335.901662,1667.435006,1958.718144,0.000443494,0.000458483,0.000431485,0.000455846,0.02105929,0.021412223,0.020772217,0.02135054
Healthy,1.647,460.878,1920.744,8118.15,18.555,20.55341055,18.70290859,16.01994852,20.24099723,0.413351989,0.498394987,0.597849171,0.424243078,0.050637331,0.05661622,0.076453254,0.042893224,654.975547,563.7250693,461.0495495,635.6218837,0.000494841,0.000530421,0.000535215,0.00053138,0.022245027,0.023030871,0.023134721,0.023051686
Healthy,1.676,601.095,2087.961,7710.554,17.125,20.35585586,18.97506925,16.82046332,18.23684211,0.150364781,0.214060104,0.358241187,0.252955704,0.050783593,0.066308553,0.077601107,0.059204309,704.0714286,625.2354571,517.3545689,601.2479224,0.000570206,0.000639287,0.000584492,0.000603798,0.02387899,0.025284122,0.024176277,0.024572292
Healthy,1.923,409.545,1484.281,13889.815,23.886,25.07207207,23.9134349,24.3989704,22.66966759,-0.014819142,0.075088277,0.056146115,0.182144079,0.050607685,0.043329153,0.044357262,0.044102652,1023.912484,959.2652355,966.98713,839.5131579,0.000518445,0.000527544,0.00050126,0.000518911,0.022769377,0.022968316,0.022388829,0.022779618
Healthy,2.197,70.876,898.855,29462.023,39.359,37.76705277,34.14058172,30.46010296,30.91759003,-0.058636294,0.108888897,0.263628702,0.24822846,0.028421146,0.031854013,0.034261715,0.040778633,2352.895753,1961.399584,1563.291506,1648.454986,0.00040167,0.000422514,0.00042134,0.000435943,0.020041714,0.020555155,0.020526561,0.020879243
Healthy,1.794,248.846,1437.519,12965.491,24.852,28.02638353,25.91481994,24.32882883,28.96883657,0.186811377,0.25796818,0.306834153,0.077857036,0.035973856,0.041213049,0.044163753,0.034625462,1234.272201,1081.648892,976.46139,1313.225069,0.000434591,0.000457524,0.00045778,0.000479105,0.020846839,0.021389813,0.021395792,0.021888477
Healthy,1.761,473.065,1904.564,9203.125,18.753,20.52574003,14.42036011,19.89189189,21.22091413,0.052818964,0.554106413,0.107873116,0.018822112,0.064790903,0.07931588,0.0606772,0.050922976,986.2683398,412.1544321,911.7927928,955.7873961,0.000672694,0.000745275,0.000698368,0.000675256,0.025936349,0.027299728,0.026426653,0.025985683
Healthy,1.808,830.891,2019.657,9094.639,17.709,20.24517375,24.81925208,21.08236808,17.46814404,0.453397092,0.156902161,0.28145978,0.521547903,0.063367706,0.041911726,0.059618651,0.067966808,874.6299871,1161.40928,967.0630631,640.234072,0.000532731,0.000534737,0.000524449,0.000613629,0.023080961,0.023124388,0.022900849,0.024771537
Healthy,2.023,153.45,1154.212,19695.457,30.684,38.90540541,39.65166205,38.16344916,38.96121884,0.269483353,0.247694249,0.331092195,0.288325117,0.0342002,0.025633824,0.024632753,0.032568481,2605.016088,2613.827562,2334.939511,2474.281163,0.000375168,0.000402132,0.000378481,0.000399255,0.019369262,0.02005323,0.01945459,0.019981355
Healthy,1.793,344.598,1579.775,11767.75,22.633,13.18404118,13.23891967,14.44594595,14.5034626,0.307781549,0.229020094,0.13954624,0.106091152,0.081361819,0.083120585,0.070167054,0.064509782,304.5006435,310.549169,343.0830116,356.3885042,0.000804997,0.000824167,0.000802926,0.00082105,0.028372468,0.028708307,0.028335957,0.028653962
Healthy,1.91,261.478,1416.922,14428.897,25.06,23.83783784,21.42520776,24.30630631,28.0034626,0.546707999,0.678261577,0.551602369,0.361186555,0.050112929,0.039744923,0.047299972,0.043770243,1076.585586,753.5941828,1050.800515,1481.454986,0.000437489,0.000471432,0.00044163,0.000449131,0.020916246,0.021712487,0.021015001,0.02119272
Healthy,1.855,224.752,1399.438,13837.376,25.357,32.15701416,26.50969529,22.6969112,31.56925208,0.201895606,0.416347378,0.622722453,0.277809973,0.043828463,0.04516537,0.048678357,0.034975382,1741.760618,1239.218837,859.484556,1596.052632,0.000443494,0.000470952,0.000457573,0.000446973,0.02105929,0.02170144,0.021390953,0.021141742
Healthy,1.922,183.21,1296.364,15928.819,27.362,30.26962677,36.74168975,29.25868726,27.32825485,0.431665331,0.195673144,0.472139639,0.530148104,0.02961148,0.024328867,0.029531631,0.040277321,1508.089447,2131.290166,1347.333333,1227.382271,0.000399186,0.000413162,0.000395459,0.000419397,0.019979633,0.020326399,0.019886148,0.020479187
Healthy,1.807,339.347,1583.862,11744.503,22.479,23.42985843,23.33933518,21.19369369,20.67243767,-0.025464564,-0.031351695,0.085392142,0.113745552,0.038463094,0.039136545,0.046500245,0.053463929,840.985843,824.9570637,719.3738739,707.1211911,0.000516788,0.000550084,0.000532317,0.000563033,0.022732975,0.02345387,0.023071988,0.023728313
Healthy,1.582,492.919,2002.433,7476.061,17.904,11.35907336,13.45914127,12.63384813,10.87950139,0.276025049,0.038328759,0.056225079,0.314749204,0.09158061,0.073146784,0.090671647,0.101003038,225.8880309,296.0339335,284.530888,210.2202216,0.000936057,0.000936869,0.000929846,0.000984828,0.030595055,0.030608322,0.030493376,0.031381967
Healthy,1.797,282.732,1538.168,12088.681,23.2,23.37323037,16.53047091,25.63063063,30.09487535,0.474432887,0.72673686,0.446934594,0.271036642,0.057699758,0.093187166,0.058057396,0.038203188,1143.572716,562.4238227,1242.572716,1537.765235,0.000543704,0.000655113,0.00051803,0.000511957,0.023317466,0.025595178,0.022760282,0.022626467
Healthy,1.88,201.954,1320.653,15296.242,26.99,16.06949807,14.3199446,13.14929215,16.49238227,0.077213851,0.187131707,0.343693967,-0.0046678,0.064523548,0.07416724,0.06997971,0.060474571,417.1981982,350.1814404,277.997426,435.1364266,0.000746817,0.000790116,0.000779944,0.000780764,0.02732795,0.028109008,0.027927483,0.027942162
Healthy,1.773,247.832,1530.954,11689.727,23.291,20.95559846,23.5498615,24.77863578,24.46814404,0.432056185,0.304249806,0.282210773,0.262953996,0.050144707,0.042473677,0.04633689,0.045927764,755.8384813,890.1620499,992.6589447,985.5124654,0.000511405,0.000515074,0.00050126,0.000527783,0.022614264,0.022695249,0.022388829,0.022973535
Healthy,1.889,228.569,1406.013,14090.41,25.202,25.10746461,27.04155125,23.43436293,23.81578947,0.2156989,0.039890486,0.268001971,0.251828991,0.035959885,0.039730635,0.046142823,0.045799493,1025.97619,1188.522161,923.9028314,922.4875346,0.000469582,0.00049709,0.000472066,0.000489896,0.02166983,0.022295513,0.021727082,0.022133597
Healthy,1.756,404.524,1821.362,9489.33,19.541,24.3976834,21.7666205,18.50836551,26.06509695,0.121683757,0.317536535,0.536600523,0.091589046,0.051808475,0.060607549,0.060436784,0.050142601,1015.431145,835.5048476,589.5122265,1113.31856,0.000538114,0.000568308,0.00057062,0.0005321,0.023197283,0.023839217,0.023887659,0.023067284
Healthy,1.719,328.165,1652.675,10245.177,21.535,25.17631918,27.69944598,25.12612613,24.18975069,0.12098172,-0.012975383,0.165203855,0.188303003,0.042809159,0.039212597,0.040588334,0.041745413,986.8970399,1160.789474,948.3938224,925.0055402,0.000462749,0.000507161,0.000476828,0.000491095,0.021511602,0.022520239,0.021836396,0.022160665
Healthy,1.552,820.885,2578.977,5478.243,13.942,13.51480051,12.13711911,9.25997426,12.52700831,0.348327545,0.389907157,0.650367008,0.371816841,0.07188439,0.091966072,0.09865054,0.076186357,299.2972973,264.2132964,145.6718147,264.4979224,0.000758204,0.000845029,0.000914525,0.000853422,0.027535512,0.029069379,0.030241107,0.02921338
Healthy,1.744,403.289,1809.892,9571.564,19.707,18.1010296,19.82479224,13.43951094,16.67728532,0.099957182,-0.046851824,0.545893337,0.211564365,0.070331103,0.065823292,0.06864339,0.078494687,615.547619,717.2680055,307.3661519,536.3933518,0.000703958,0.000668781,0.000741434,0.000755586,0.026532211,0.025860807,0.027229279,0.027487928
Healthy,1.964,252.58,1370.429,15628.093,25.902,40.08043758,36.39889197,28.45881596,32.23822715,-0.070886878,0.055622187,0.380557894,0.25599707,0.028841069,0.030096269,0.045582431,0.030869913,2688.915701,2290.227147,1426.690476,1810.793629,0.000391318,0.000422754,0.000408089,0.000420596,0.019781758,0.020560987,0.020201206,0.020508439
Healthy,1.713,544.908,2066.29,8031.476,17.341,9.537323037,10.61703601,11.48519949,10.08102493,0.517782245,0.378531123,0.334550896,0.455695857,0.101413929,0.095849534,0.087704119,0.094704432,148.9710425,191.8137119,214.7606178,163.3885042,0.001001484,0.000990823,0.00090852,0.000967323,0.031646234,0.031477336,0.030141669,0.031101817
Healthy,1.893,252.146,1416.398,14205.094,25.078,21.73745174,20.98407202,20.02638353,19.26523546,0.052920503,0.100193046,0.115884162,0.191748464,0.056556737,0.047994518,0.05328241,0.063522224,801.8532819,751.6613573,715.9723295,672.9023546,0.000569378,0.000621302,0.000599607,0.000638567,0.023861642,0.024925938,0.024486869,0.025269892
Healthy,1.783,457.694,1817.58,9938.504,19.643,11.05598456,12.2098338,11.66344916,11.57756233,0.372082785,0.255794089,0.266766404,0.350496522,0.089600539,0.081112575,0.089314161,0.086019676,216.3494208,260.9480609,250.9620335,225.8254848,0.001043515,0.001036863,0.001046413,0.001055806,0.032303476,0.032200354,0.032348311,0.032493175
Healthy,1.857,553.115,1925.887,9847.537,18.486,17.62741313,19.2098338,15.94851995,13.41274238,0.105816551,-0.007806221,0.19551905,0.493617519,0.086463965,0.066072532,0.080359642,0.103581696,744.7792793,747.4342105,593.9485199,358.2160665,0.000729218,0.000742637,0.000764002,0.00086637,0.027004035,0.027251374,0.027640581,0.02943417
Healthy,1.951,182.502,1242.982,17055.668,28.501,30.01222651,30.47299169,24.52574003,27.7001385,0.172886612,0.185798899,0.468146361,0.276875192,0.036214275,0.032623862,0.039539252,0.0348195,1514.053411,1430.031163,970.0456885,1272.884349,0.000431899,0.000459922,0.000442044,0.000470473,0.020782182,0.021445793,0.021024851,0.021690387
Healthy,1.893,145.173,1220.584,16749.324,29.142,23.44337194,24.59903047,28.82882883,25.55470914,0.42804356,0.376973641,0.154332504,0.297693229,0.047840286,0.048523467,0.034373527,0.033339473,928.9954955,958.7319945,1298.389961,1088.74169,0.00046896,0.0004851,0.000431278,0.000467835,0.021655494,0.022024992,0.020767232,0.021629498
Healthy,1.857,217.12,1428.914,13675.688,24.937,20.36808237,18.44736842,14.49420849,18.93213296,0.26220057,0.377142369,0.737919884,0.442168102,0.093795535,0.089442008,0.09073905,0.068953686,988.5907336,856.9709141,417.0733591,761.9473684,0.00077042,0.000816014,0.000756962,0.000770933,0.027756444,0.028565957,0.027512945,0.027765679
Healthy,1.806,296.443,1568.323,11774.105,22.679,19.68339768,21.93836565,21.48970399,18.54085873,0.124078668,0.011025367,0.004142823,0.207882176,0.071477744,0.053126137,0.056588758,0.067834941,760.4813385,836.9369806,856.3211068,650.9078947,0.000593395,0.000599241,0.000578902,0.000631853,0.024359708,0.024479409,0.024060385,0.025136692
Healthy,1.811,369.924,1761.871,10429.354,20.234,14.08815959,12.00623269,11.08301158,13.16966759,0.570867535,0.682432168,0.710371822,0.558796379,0.086761982,0.103922924,0.109663778,0.103120605,376.3687259,255.9314404,264.4472329,375.283241,0.000689051,0.000754147,0.000789468,0.000770214,0.026249779,0.027461745,0.028097481,0.027752721
Healthy,1.826,334.098,1610.558,11677.653,22.084,18.88610039,19.05124654,16.53667954,16.19598338,0.231582558,0.222826129,0.354388468,0.368188321,0.061199074,0.058748562,0.074204541,0.08414159,648.9015444,654.365651,535.002574,527.6211911,0.00065199,0.000650557,0.000697126,0.000719138,0.025534086,0.025506021,0.026403138,0.026816744
Healthy,1.662,596.605,2132.449,7424.736,16.748,11.61969112,10.16828255,10.86872587,12.26869806,0.077741198,0.210793484,0.103132707,0.020135118,0.089949057,0.102040779,0.105824201,0.082941189,235.536036,207.1018006,226.6731017,258.7354571,0.001204597,0.001256992,0.001205218,0.001170907,0.034707301,0.035454088,0.034716248,0.034218516
